fir_number,person_id,name,role,age,gender,district,is_synthetic
FIR-2024-KAL-1039,P0315,Khushi Kala,accused,47,male,Kalaburagi,True
FIR-2024-KAL-1039,P0206,Gatik Kari,accused,30,male,Ballari,True
FIR-2024-KAL-1039,V10390,Dhanush Sandhu,victim,52,male,Kalaburagi,True
FIR-2024-KAL-1039,V10391,Mannat Aggarwal,victim,47,male,Kalaburagi,True
FIR-2025-VIJ-1040,P0038,Lakshit Sagar,accused,45,male,Udupi,True
FIR-2025-VIJ-1040,P0062,Kismat Edwin,accused,32,male,Bengaluru City,True
FIR-2025-VIJ-1040,P0026,Ishaan Goyal,accused,32,male,Mysuru,True
FIR-2025-VIJ-1040,V10400,Anya Grewal,victim,31,male,Vijayapur,True
FIR-2025-VIJ-1040,V10401,Bhamini Yadav,victim,61,female,Vijayapur,True
FIR-2025-CHI-1041,P0111,Bhavin Kumar,accused,23,female,Davanagere,True
FIR-2025-CHI-1041,V10410,Ayesha Chand,victim,52,male,Chickballapura,True
FIR-2024-KAL-1042,P0159,Anaya Choudhry,accused,44,male,Udupi,True
FIR-2024-KAL-1042,P0128,Manjari Swamy,accused,40,male,Ballari,True
FIR-2024-KAL-1042,V10420,Vivaan Choudhry,victim,23,male,Kalaburagi,True
FIR-2024-KAL-1042,V10421,Baiju Lall,victim,57,male,Kalaburagi,True
FIR-2025-BEN-1043,P0058,Dishani Bera,accused,43,male,Bagalkot,True
FIR-2025-BEN-1043,P0034,Manikya Tara,accused,55,female,Mandya,True
FIR-2025-BEN-1043,V10430,Anvi Madan,victim,42,female,Bengaluru City,True
FIR-2025-BEN-1043,V10431,Damini Ghose,victim,58,female,Bengaluru City,True
FIR-2025-VIJ-1044,P0025,Myra Tiwari,accused,42,male,Raichur,True
FIR-2025-VIJ-1044,V10440,Piya Soni,victim,47,female,Vijayapur,True
FIR-2024-DHA-1045,P0192,Drishya Saini,accused,31,female,Hassan,True
FIR-2024-DHA-1045,V10450,Amira Bhasin,victim,42,male,Dharwad,True
FIR-2024-SHI-1046,P0211,Shanaya Venkataraman,accused,44,female,Belagavi,True
FIR-2024-SHI-1046,V10460,Saksham Sankaran,victim,38,female,Shivamogga,True
FIR-2024-SHI-1046,V10461,Abram Sandal,victim,57,male,Shivamogga,True
FIR-2024-DAV-1047,P0021,Azad Sahota,accused,41,male,Vijayapur,True
FIR-2024-DAV-1047,P0009,Zoya Virk,accused,28,female,Hassan,True
FIR-2024-DAV-1047,V10470,Vaibhav Mannan,victim,57,female,Davanagere,True
FIR-2025-KAL-1048,P0076,Chirag Gara,accused,45,male,Davanagere,True
FIR-2025-KAL-1048,V10480,Shaan Golla,victim,71,female,Kalaburagi,True
FIR-2025-KAL-1048,V10481,Kabir Mahal,victim,63,female,Kalaburagi,True
FIR-2024-BEL-1049,P0223,Biju Chauhan,accused,35,male,Raichur,True
FIR-2024-BEL-1049,V10490,Miraan Desai,victim,56,female,Belagavi,True
FIR-2024-KAL-1050,P0203,Vanya Kala,accused,56,male,Dakshina Kannada,True
FIR-2024-KAL-1050,V10500,Manjari Garg,victim,16,female,Kalaburagi,True
FIR-2024-KAL-1050,V10501,Kabir Krish,victim,28,male,Kalaburagi,True
FIR-2024-DHA-1051,P0109,Badal Master,accused,31,male,Kolar,True
FIR-2024-DHA-1051,V10510,Lakshay Kadakia,victim,22,female,Dharwad,True
FIR-2024-DHA-1051,V10511,Tejas Varma,victim,46,male,Dharwad,True
FIR-2024-MYS-1052,P0081,Shalv Banik,accused,49,female,Vijayapur,True
FIR-2024-MYS-1052,V10520,Ranbir Kar,victim,51,male,Mysuru,True
FIR-2024-MYS-1052,V10521,Kaira Bhatti,victim,60,male,Mysuru,True
FIR-2024-MYS-1053,P0318,Tarini Chawla,accused,57,female,Tumakuru,True
FIR-2024-MYS-1053,P0247,Krish Tripathi,accused,34,female,Belagavi,True
FIR-2024-MYS-1053,V10530,Divyansh Sen,victim,61,male,Mysuru,True
FIR-2024-MYS-1053,V10531,Zaina Dalal,victim,30,male,Mysuru,True
FIR-2025-DAV-1054,P0016,Lavanya Deo,accused,54,male,Tumakuru,True
FIR-2025-DAV-1054,P0028,Rati Sanghvi,accused,43,male,Tumakuru,True
FIR-2025-DAV-1054,P0004,Kiara Kakar,accused,23,female,Mysuru,True
FIR-2025-DAV-1054,V10540,Vaibhav Chaudhari,victim,75,male,Davanagere,True
FIR-2025-DAV-1054,V10541,Yasmin Shankar,victim,55,male,Davanagere,True
FIR-2024-DAV-1055,P0182,Aaina Salvi,accused,37,female,Dharwad,True
FIR-2024-DAV-1055,V10550,Anika Swaminathan,victim,68,male,Davanagere,True
FIR-2024-DAV-1055,V10551,Jayesh Kade,victim,66,female,Davanagere,True
FIR-2024-BAL-1056,P0194,Pari Dubey,accused,44,male,Tumakuru,True
FIR-2024-BAL-1056,V10560,Himmat Warrior,victim,17,male,Ballari,True
FIR-2024-DAK-1057,P0232,Samaira Butala,accused,53,male,Mandya,True
FIR-2024-DAK-1057,P0148,Taimur Cheema,accused,53,male,Shivamogga,True
FIR-2024-DAK-1057,V10570,Vedika Kohli,victim,19,female,Dakshina Kannada,True
FIR-2024-DAK-1057,V10571,Ojas Mand,victim,30,male,Dakshina Kannada,True
FIR-2024-VIJ-1058,P0236,Himmat Verma,accused,52,male,Vijayapur,True
FIR-2024-VIJ-1058,V10580,Vivaan Bawa,victim,69,male,Vijayapur,True
FIR-2025-BEN-1059,P0159,Anaya Choudhry,accused,44,male,Udupi,True
FIR-2025-BEN-1059,V10590,Biju Chokshi,victim,21,male,Bengaluru City,True
FIR-2025-BAL-1060,P0262,Nitara Goyal,accused,36,male,Bagalkot,True
FIR-2025-BAL-1060,P0225,Tarini Mani,accused,33,female,Chickballapura,True
FIR-2025-BAL-1060,V10600,Anika Tripathi,victim,44,female,Ballari,True
FIR-2025-DAV-1061,P0026,Ishaan Goyal,accused,32,male,Mysuru,True
FIR-2025-DAV-1061,P0002,Nirvaan Choudhury,accused,35,male,Ballari,True
FIR-2025-DAV-1061,P0062,Kismat Edwin,accused,32,male,Bengaluru City,True
FIR-2025-DAV-1061,V10610,Alisha Sharma,victim,73,male,Davanagere,True
FIR-2024-RAI-1062,P0106,Indrans Chandran,accused,26,male,Belagavi,True
FIR-2024-RAI-1062,V10620,Pranay Gole,victim,19,male,Raichur,True
FIR-2024-KAL-1063,P0248,Misha Bose,accused,22,female,Chickballapura,True
FIR-2024-KAL-1063,V10630,Jhanvi Mallick,victim,31,male,Kalaburagi,True
FIR-2024-RAI-1064,P0055,Indranil Karan,accused,28,male,Kolar,True
FIR-2024-RAI-1064,V10640,Shray Anne,victim,24,male,Raichur,True
FIR-2025-BAG-1065,P0186,Romil Dhar,accused,39,female,Dakshina Kannada,True
FIR-2025-BAG-1065,V10650,Gatik Gill,victim,59,female,Bagalkot,True
FIR-2024-MYS-1066,P0250,Jivika Chopra,accused,27,male,Tumakuru,True
FIR-2024-MYS-1066,V10660,Kashvi Mani,victim,36,male,Mysuru,True
FIR-2025-BEL-1067,P0140,Navya Deep,accused,51,male,Mandya,True
FIR-2025-BEL-1067,P0235,Dharmajan Rout,accused,30,male,Belagavi,True
FIR-2025-BEL-1067,V10670,Vanya Dhar,victim,62,male,Belagavi,True
FIR-2024-BEL-1068,P0021,Azad Sahota,accused,41,male,Vijayapur,True
FIR-2024-BEL-1068,P0069,Ira Butala,accused,30,male,Belagavi,True
FIR-2024-BEL-1068,V10680,Shaan Samra,victim,34,female,Belagavi,True
FIR-2024-BEL-1068,V10681,Urvi Shan,victim,49,male,Belagavi,True
FIR-2025-MYS-1069,P0068,Gokul Sahni,accused,33,female,Dharwad,True
FIR-2025-MYS-1069,P0056,Saira Vora,accused,56,female,Vijayapur,True
FIR-2025-MYS-1069,V10690,Dhanush Halder,victim,16,female,Mysuru,True
FIR-2025-HAS-1070,P0036,Priyansh Bali,accused,49,male,Mysuru,True
FIR-2025-HAS-1070,P0072,Riya Dugal,accused,21,male,Mysuru,True
FIR-2025-HAS-1070,P0012,Ranbir Brahmbhatt,accused,42,male,Mandya,True
FIR-2025-HAS-1070,V10700,Anahi Raval,victim,42,male,Hassan,True
FIR-2025-BAL-1071,P0047,Vritika Sangha,accused,41,male,Raichur,True
FIR-2025-BAL-1071,V10710,Ivan Reddy,victim,62,male,Ballari,True
FIR-2025-BAL-1071,V10711,Aaina Raval,victim,51,male,Ballari,True
FIR-2024-DHA-1072,P0125,Stuvan Wadhwa,accused,35,male,Belagavi,True
FIR-2024-DHA-1072,V10720,Devansh Baral,victim,65,male,Dharwad,True
FIR-2024-MYS-1073,P0236,Himmat Verma,accused,52,male,Vijayapur,True
FIR-2024-MYS-1073,P0215,Advika Barad,accused,48,female,Dharwad,True
FIR-2024-MYS-1073,V10730,Shlok Comar,victim,32,female,Mysuru,True
FIR-2024-BAL-1074,P0165,Stuvan Rege,accused,47,male,Bagalkot,True
FIR-2024-BAL-1074,V10740,Samar Sachdeva,victim,62,male,Ballari,True
FIR-2024-BAL-1074,V10741,Rhea Deol,victim,49,female,Ballari,True
FIR-2024-DAK-1075,P0048,Kimaya Balay,accused,51,male,Hassan,True
FIR-2024-DAK-1075,V10750,Purab Wali,victim,29,male,Dakshina Kannada,True
FIR-2024-DAK-1075,V10751,Vanya Venkataraman,victim,35,female,Dakshina Kannada,True
FIR-2025-SHI-1076,P0196,Anay Bajaj,accused,21,male,Ballari,True
FIR-2025-SHI-1076,V10760,Siya Raj,victim,27,female,Shivamogga,True
FIR-2025-MAN-1077,P0038,Lakshit Sagar,accused,45,male,Udupi,True
FIR-2025-MAN-1077,V10770,Zain Chacko,victim,58,male,Mandya,True
FIR-2025-SHI-1078,P0071,Lakshit Madan,accused,45,female,Bagalkot,True
FIR-2025-SHI-1078,V10780,Akarsh Bhatnagar,victim,65,male,Shivamogga,True
FIR-2025-DAV-1079,P0060,Indrans Grover,accused,33,male,Tumakuru,True
FIR-2025-DAV-1079,V10790,Nitara Dass,victim,59,female,Davanagere,True
FIR-2024-MYS-1080,P0305,Kabir Bal,accused,48,male,Hassan,True
FIR-2024-MYS-1080,V10800,Lakshay Chacko,victim,69,female,Mysuru,True
FIR-2024-BAL-1081,P0013,Tarini Ganguly,accused,40,male,Mysuru,True
FIR-2024-BAL-1081,P0001,Anay Shanker,accused,58,male,Bengaluru City,True
FIR-2024-BAL-1081,P0061,Hrishita Sood,accused,39,male,Raichur,True
FIR-2024-BAL-1081,V10810,Ehsaan Batta,victim,31,male,Ballari,True
FIR-2025-VIJ-1082,P0320,Indranil Dar,accused,58,female,Raichur,True
FIR-2025-VIJ-1082,P0177,Nitara Vala,accused,44,female,Hassan,True
FIR-2025-VIJ-1082,V10820,Anika Mahal,victim,62,male,Vijayapur,True
FIR-2024-UDU-1083,P0248,Misha Bose,accused,22,female,Chickballapura,True
FIR-2024-UDU-1083,V10830,Anay Solanki,victim,16,male,Udupi,True
FIR-2024-RAI-1084,P0282,Prisha Khanna,accused,36,female,Raichur,True
FIR-2024-RAI-1084,V10840,Eshani Singhal,victim,37,female,Raichur,True
FIR-2024-RAI-1084,V10841,Ehsaan Deep,victim,56,female,Raichur,True
FIR-2024-BEL-1085,P0157,Priyansh Buch,accused,20,male,Chickballapura,True
FIR-2024-BEL-1085,V10850,Dharmajan Sagar,victim,24,male,Belagavi,True
FIR-2024-BEL-1085,V10851,Sahil Contractor,victim,20,female,Belagavi,True
FIR-2025-SHI-1086,P0030,Hazel Sethi,accused,59,female,Udupi,True
FIR-2025-SHI-1086,P0006,Mehul Krishnan,accused,32,male,Raichur,True
FIR-2025-SHI-1086,P0018,Uthkarsh Baral,accused,23,male,Belagavi,True
FIR-2025-SHI-1086,V10860,Sara Dhar,victim,28,male,Shivamogga,True
FIR-2025-SHI-1086,V10861,Mishti Bhatnagar,victim,68,male,Shivamogga,True
FIR-2024-TUM-1087,P0044,Madhup Biswas,accused,34,male,Kolar,True
FIR-2024-TUM-1087,P0008,Madhup Kapur,accused,46,male,Bengaluru City,True
FIR-2024-TUM-1087,P0032,Purab Reddy,accused,34,male,Ballari,True
FIR-2024-TUM-1087,V10870,Eshani Tripathi,victim,49,female,Tumakuru,True
FIR-2025-BEN-1088,P0055,Indranil Karan,accused,28,male,Kolar,True
FIR-2025-BEN-1088,V10880,Aniruddh Badal,victim,49,male,Bengaluru City,True
FIR-2024-BEN-1089,P0075,Fateh Dasgupta,accused,52,female,Kalaburagi,True
FIR-2024-BEN-1089,V10890,Shaan Venkatesh,victim,41,male,Bengaluru City,True
FIR-2024-BEN-1089,V10891,Anahita Virk,victim,68,male,Bengaluru City,True
FIR-2024-BAG-1090,P0028,Rati Sanghvi,accused,43,male,Tumakuru,True
FIR-2024-BAG-1090,V10900,Ira Kapadia,victim,32,female,Bagalkot,True
FIR-2025-RAI-1091,P0063,Advik Bhalla,accused,22,male,Ballari,True
FIR-2025-RAI-1091,V10910,Rasha Madan,victim,64,male,Raichur,True
FIR-2025-RAI-1091,V10911,Kiara Raju,victim,55,male,Raichur,True
FIR-2024-BAL-1092,P0215,Advika Barad,accused,48,female,Dharwad,True
FIR-2024-BAL-1092,V10920,Mohanlal Shere,victim,37,female,Ballari,True
FIR-2025-RAI-1093,P0030,Hazel Sethi,accused,59,female,Udupi,True
FIR-2025-RAI-1093,P0006,Mehul Krishnan,accused,32,male,Raichur,True
FIR-2025-RAI-1093,V10930,Eshani Reddy,victim,58,female,Raichur,True
FIR-2025-BEN-1094,P0220,Renee Chhabra,accused,19,female,Hassan,True
FIR-2025-BEN-1094,V10940,Shray Khosla,victim,75,male,Bengaluru City,True
FIR-2025-DHA-1095,P0234,Vihaan Rajagopalan,accused,34,male,Belagavi,True
FIR-2025-DHA-1095,V10950,Zara Basu,victim,21,female,Dharwad,True
FIR-2025-DHA-1095,V10951,Ryan Goswami,victim,25,female,Dharwad,True
FIR-2025-BAL-1096,P0038,Lakshit Sagar,accused,45,male,Udupi,True
FIR-2025-BAL-1096,V10960,Pranay Brahmbhatt,victim,52,male,Ballari,True
FIR-2025-BAL-1096,V10961,Aayush Acharya,victim,27,male,Ballari,True
FIR-2024-KAL-1097,P0300,Ishita Dhingra,accused,30,male,Tumakuru,True
FIR-2024-KAL-1097,P0232,Samaira Butala,accused,53,male,Mandya,True
FIR-2024-KAL-1097,V10970,Shray Dhar,victim,51,female,Kalaburagi,True
FIR-2024-RAI-1098,P0042,Siya Master,accused,25,male,Dharwad,True
FIR-2024-RAI-1098,V10980,Hazel Agrawal,victim,57,male,Raichur,True
FIR-2024-RAI-1098,V10981,Tanya Khare,victim,73,male,Raichur,True
FIR-2024-SHI-1099,P0263,Dishani Sabharwal,accused,22,male,Davanagere,True
FIR-2024-SHI-1099,P0109,Badal Master,accused,31,male,Kolar,True
FIR-2024-SHI-1099,V10990,Aayush Sinha,victim,37,male,Shivamogga,True
FIR-2024-SHI-1099,V10991,Yasmin Dhingra,victim,51,male,Shivamogga,True
FIR-2025-MAN-1100,P0012,Ranbir Brahmbhatt,accused,42,male,Mandya,True
FIR-2025-MAN-1100,P0048,Kimaya Balay,accused,51,male,Hassan,True
FIR-2025-MAN-1100,P0060,Indrans Grover,accused,33,male,Tumakuru,True
FIR-2025-MAN-1100,V11000,Yashvi Aggarwal,victim,75,male,Mandya,True
FIR-2025-BEL-1101,P0101,Anya Chhabra,accused,34,male,Mandya,True
FIR-2025-BEL-1101,V11010,Kanav Jha,victim,32,male,Belagavi,True
FIR-2024-KOL-1102,P0246,Tanya Aurora,accused,39,male,Mysuru,True
FIR-2024-KOL-1102,V11020,Vivaan Dash,victim,46,male,Kolar,True
FIR-2024-KOL-1103,P0009,Zoya Virk,accused,28,female,Hassan,True
FIR-2024-KOL-1103,P0069,Ira Butala,accused,30,male,Belagavi,True
FIR-2024-KOL-1103,P0033,Piya Gaba,accused,53,male,Dharwad,True
FIR-2024-KOL-1103,V11030,Saanvi Shan,victim,21,male,Kolar,True
FIR-2024-TUM-1104,P0011,Rasha Kakar,accused,39,male,Tumakuru,True
FIR-2024-TUM-1104,V11040,Uthkarsh Choudhary,victim,70,female,Tumakuru,True
FIR-2025-DHA-1105,P0026,Ishaan Goyal,accused,32,male,Mysuru,True
FIR-2025-DHA-1105,P0050,Eva Dass,accused,41,male,Ballari,True
FIR-2025-DHA-1105,P0014,Divij Gupta,accused,47,male,Udupi,True
FIR-2025-DHA-1105,V11050,Dhanush Kakar,victim,62,female,Dharwad,True
FIR-2025-DAV-1106,P0057,Damini Singh,accused,52,male,Shivamogga,True
FIR-2025-DAV-1106,P0021,Azad Sahota,accused,41,male,Vijayapur,True
FIR-2025-DAV-1106,P0009,Zoya Virk,accused,28,female,Hassan,True
FIR-2025-DAV-1106,V11060,Ela Singhal,victim,72,male,Davanagere,True
FIR-2025-DAV-1106,V11061,Raunak Sachar,victim,62,female,Davanagere,True
FIR-2025-KAL-1107,P0217,Samar Warrior,accused,33,male,Davanagere,True
FIR-2025-KAL-1107,V11070,Zain Chandra,victim,62,female,Kalaburagi,True
FIR-2025-KAL-1107,V11071,Jivin Bir,victim,75,female,Kalaburagi,True
FIR-2024-BEN-1108,P0009,Zoya Virk,accused,28,female,Hassan,True
FIR-2024-BEN-1108,P0057,Damini Singh,accused,52,male,Shivamogga,True
FIR-2024-BEN-1108,V11080,Faiyaz Ray,victim,21,male,Bengaluru City,True
FIR-2025-DAK-1109,P0014,Divij Gupta,accused,47,male,Udupi,True
FIR-2025-DAK-1109,P0050,Eva Dass,accused,41,male,Ballari,True
FIR-2025-DAK-1109,V11090,Miraya Kara,victim,29,male,Dakshina Kannada,True
FIR-2024-BEL-1110,P0231,Vidur Ganguly,accused,53,male,Dharwad,True
FIR-2024-BEL-1110,V11100,Rati Rastogi,victim,24,female,Belagavi,True
FIR-2024-BEL-1110,V11101,Kanav Dyal,victim,47,female,Belagavi,True
FIR-2024-VIJ-1111,P0088,Sumer Kakar,accused,21,male,Chickballapura,True
FIR-2024-VIJ-1111,V11110,Indrajit Bakshi,victim,62,male,Vijayapur,True
FIR-2024-KOL-1112,P0056,Saira Vora,accused,56,female,Vijayapur,True
FIR-2024-KOL-1112,P0020,Kashvi Char,accused,58,male,Dakshina Kannada,True
FIR-2024-KOL-1112,V11120,Kabir Behl,victim,29,female,Kolar,True
FIR-2024-KOL-1112,V11121,Priyansh Bhatnagar,victim,69,male,Kolar,True
FIR-2024-DAK-1113,P0083,Lakshit Madan,accused,42,male,Udupi,True
FIR-2024-DAK-1113,P0234,Vihaan Rajagopalan,accused,34,male,Belagavi,True
FIR-2024-DAK-1113,V11130,Samiha Agrawal,victim,32,female,Dakshina Kannada,True
FIR-2025-BEL-1114,P0053,Tiya Rege,accused,52,male,Kalaburagi,True
FIR-2025-BEL-1114,P0005,Aniruddh Batra,accused,19,male,Vijayapur,True
FIR-2025-BEL-1114,P0041,Nishith Sharma,accused,52,male,Hassan,True
FIR-2025-BEL-1114,V11140,Divij Borra,victim,41,male,Belagavi,True
FIR-2025-BEL-1114,V11141,Bhamini Chopra,victim,45,female,Belagavi,True
FIR-2025-CHI-1115,P0208,Tanya Walla,accused,54,male,Mandya,True
FIR-2025-CHI-1115,P0276,Shaan Chand,accused,48,female,Davanagere,True
FIR-2025-CHI-1115,V11150,Aaina Dugal,victim,39,male,Chickballapura,True
FIR-2025-KAL-1116,P0024,Vaibhav Dewan,accused,33,male,Bagalkot,True
FIR-2025-KAL-1116,V11160,Umang Kata,victim,59,male,Kalaburagi,True
FIR-2025-KAL-1116,V11161,Shalv Baria,victim,21,female,Kalaburagi,True
FIR-2025-KAL-1117,P0010,Tara Swaminathan,accused,35,male,Vijayapur,True
FIR-2025-KAL-1117,P0070,Eva Viswanathan,accused,60,female,Mandya,True
FIR-2025-KAL-1117,P0058,Dishani Bera,accused,43,male,Bagalkot,True
FIR-2025-KAL-1117,V11170,Bhavin Deol,victim,64,male,Kalaburagi,True
FIR-2025-KAL-1117,V11171,Devansh Magar,victim,51,female,Kalaburagi,True
FIR-2025-RAI-1118,P0296,Ritvik Comar,accused,59,male,Chickballapura,True
FIR-2025-RAI-1118,P0309,Indrajit Borde,accused,44,male,Hassan,True
FIR-2025-RAI-1118,V11180,Jivin Char,victim,70,female,Raichur,True
FIR-2025-BAL-1119,P0175,Tejas Kale,accused,27,male,Udupi,True
FIR-2025-BAL-1119,V11190,Vaibhav Thakkar,victim,57,male,Ballari,True
FIR-2025-BAL-1119,V11191,Gatik Sodhi,victim,35,female,Ballari,True
FIR-2024-RAI-1120,P0164,Darshit Som,accused,53,male,Belagavi,True
FIR-2024-RAI-1120,V11200,Veer Solanki,victim,75,male,Raichur,True
FIR-2024-RAI-1120,V11201,Nishith Shan,victim,31,female,Raichur,True
FIR-2025-CHI-1121,P0004,Kiara Kakar,accused,23,female,Mysuru,True
FIR-2025-CHI-1121,V11210,Kiaan Karpe,victim,40,male,Chickballapura,True
FIR-2025-CHI-1121,V11211,Elakshi Salvi,victim,55,male,Chickballapura,True
FIR-2025-UDU-1122,P0277,Lakshit Goel,accused,29,female,Chickballapura,True
FIR-2025-UDU-1122,V11220,Anika Hayer,victim,69,male,Udupi,True
FIR-2024-RAI-1123,P0052,Pihu Wali,accused,23,female,Tumakuru,True
FIR-2024-RAI-1123,P0028,Rati Sanghvi,accused,43,male,Tumakuru,True
FIR-2024-RAI-1123,V11230,Samarth Buch,victim,60,female,Raichur,True
FIR-2025-UDU-1124,P0004,Kiara Kakar,accused,23,female,Mysuru,True
FIR-2025-UDU-1124,P0064,Zara Dube,accused,22,male,Hassan,True
FIR-2025-UDU-1124,P0028,Rati Sanghvi,accused,43,male,Tumakuru,True
FIR-2025-UDU-1124,V11240,Shanaya Maharaj,victim,70,female,Udupi,True
FIR-2025-UDU-1124,V11241,Ojas Khosla,victim,33,female,Udupi,True
FIR-2025-BAG-1125,P0232,Samaira Butala,accused,53,male,Mandya,True
FIR-2025-BAG-1125,V11250,Kiaan Gole,victim,56,male,Bagalkot,True
FIR-2025-RAI-1126,P0252,Ivan Raman,accused,44,male,Kolar,True
FIR-2025-RAI-1126,P0319,Prerak Sahota,accused,39,female,Hassan,True
FIR-2025-RAI-1126,V11260,Nitya Chopra,victim,37,female,Raichur,True
FIR-2024-HAS-1127,P0178,Saira Yogi,accused,52,female,Dharwad,True
FIR-2024-HAS-1127,V11270,Miraan Ravel,victim,74,female,Hassan,True
FIR-2024-DAK-1128,P0253,Vanya Tank,accused,42,female,Bagalkot,True
FIR-2024-DAK-1128,V11280,Shaan Amble,victim,22,male,Dakshina Kannada,True
FIR-2024-DAK-1128,V11281,Yashvi Devi,victim,71,male,Dakshina Kannada,True
FIR-2025-DAV-1129,P0003,Sara Behl,accused,26,male,Raichur,True
FIR-2025-DAV-1129,P0039,Vivaan Wagle,accused,42,female,Kolar,True
FIR-2025-DAV-1129,P0063,Advik Bhalla,accused,22,male,Ballari,True
FIR-2025-DAV-1129,V11290,Vivaan Subramanian,victim,16,male,Davanagere,True
FIR-2025-KOL-1130,P0276,Shaan Chand,accused,48,female,Davanagere,True
FIR-2025-KOL-1130,V11300,Aayush Bail,victim,19,male,Kolar,True
FIR-2025-HAS-1131,P0012,Ranbir Brahmbhatt,accused,42,male,Mandya,True
FIR-2025-HAS-1131,P0048,Kimaya Balay,accused,51,male,Hassan,True
FIR-2025-HAS-1131,P0024,Vaibhav Dewan,accused,33,male,Bagalkot,True
FIR-2025-HAS-1131,V11310,Prisha Raju,victim,34,female,Hassan,True
FIR-2025-HAS-1131,V11311,Umang Solanki,victim,22,female,Hassan,True
FIR-2024-DAK-1132,P0227,Rohan Shetty,accused,59,female,Bagalkot,True
FIR-2024-DAK-1132,V11320,Nishith Brar,victim,31,female,Dakshina Kannada,True
FIR-2024-DAV-1133,P0219,Veer Saran,accused,54,female,Hassan,True
FIR-2024-DAV-1133,V11330,Divij Sankar,victim,18,female,Davanagere,True
FIR-2025-KOL-1134,P0096,Anahi Dash,accused,34,female,Kalaburagi,True
FIR-2025-KOL-1134,V11340,Tara Rattan,victim,64,female,Kolar,True
FIR-2024-MAN-1135,P0052,Pihu Wali,accused,23,female,Tumakuru,True
FIR-2024-MAN-1135,V11350,Biju Gokhale,victim,51,female,Mandya,True
FIR-2024-MAN-1135,V11351,Rati Loyal,victim,42,male,Mandya,True
FIR-2024-DAK-1136,P0070,Eva Viswanathan,accused,60,female,Mandya,True
FIR-2024-DAK-1136,V11360,Gokul Kohli,victim,50,female,Dakshina Kannada,True
FIR-2024-DAK-1136,V11361,Samar Mallick,victim,62,female,Dakshina Kannada,True
FIR-2024-KAL-1137,P0304,Anvi Kannan,accused,27,female,Raichur,True
FIR-2024-KAL-1137,V11370,Zara Walla,victim,37,male,Kalaburagi,True
FIR-2024-KAL-1137,V11371,Sana Char,victim,24,male,Kalaburagi,True
FIR-2024-MAN-1138,P0010,Tara Swaminathan,accused,35,male,Vijayapur,True
FIR-2024-MAN-1138,P0046,Faiyaz Bose,accused,56,male,Kalaburagi,True
FIR-2024-MAN-1138,V11380,Prisha Gulati,victim,20,male,Mandya,True
FIR-2024-MAN-1138,V11381,Samaira Bhavsar,victim,16,female,Mandya,True
FIR-2025-VIJ-1139,P0158,Vaibhav Viswanathan,accused,57,male,Bagalkot,True
FIR-2025-VIJ-1139,V11390,Arnav Kibe,victim,70,female,Vijayapur,True
FIR-2025-VIJ-1139,V11391,Jhanvi Din,victim,40,female,Vijayapur,True
FIR-2025-BAG-1140,P0191,Nirvi Basak,accused,34,female,Hassan,True
FIR-2025-BAG-1140,P0290,Purab Dua,accused,53,male,Shivamogga,True
FIR-2025-BAG-1140,V11400,Kanav Mander,victim,74,female,Bagalkot,True
FIR-2024-TUM-1141,P0171,Adira Raman,accused,49,male,Davanagere,True
FIR-2024-TUM-1141,V11410,Inaaya  Ghosh,victim,63,male,Tumakuru,True
FIR-2024-KAL-1142,P0012,Ranbir Brahmbhatt,accused,42,male,Mandya,True
FIR-2024-KAL-1142,P0024,Vaibhav Dewan,accused,33,male,Bagalkot,True
FIR-2024-KAL-1142,V11420,Sana Kaur,victim,42,female,Kalaburagi,True
FIR-2024-VIJ-1143,P0201,Hunar Sagar,accused,54,male,Bagalkot,True
FIR-2024-VIJ-1143,V11430,Kismat Vasa,victim,58,female,Vijayapur,True
FIR-2024-HAS-1144,P0096,Anahi Dash,accused,34,female,Kalaburagi,True
FIR-2024-HAS-1144,V11440,Darshit Lanka,victim,40,male,Hassan,True
FIR-2024-TUM-1145,P0182,Aaina Salvi,accused,37,female,Dharwad,True
FIR-2024-TUM-1145,V11450,Alisha Divan,victim,61,female,Tumakuru,True
FIR-2025-CHI-1146,P0028,Rati Sanghvi,accused,43,male,Tumakuru,True
FIR-2025-CHI-1146,P0064,Zara Dube,accused,22,male,Hassan,True
FIR-2025-CHI-1146,V11460,Hrishita Goswami,victim,69,male,Chickballapura,True
FIR-2024-VIJ-1147,P0184,Mannat Mane,accused,32,male,Dharwad,True
FIR-2024-VIJ-1147,V11470,Aarav Soni,victim,56,female,Vijayapur,True
FIR-2024-BAL-1148,P0168,Jayesh Mannan,accused,46,male,Chickballapura,True
FIR-2024-BAL-1148,V11480,Sana Chanda,victim,36,female,Ballari,True
FIR-2025-BEL-1149,P0186,Romil Dhar,accused,39,female,Dakshina Kannada,True
FIR-2025-BEL-1149,V11490,Miraya Varty,victim,26,female,Belagavi,True
FIR-2024-BEN-1150,P0175,Tejas Kale,accused,27,male,Udupi,True
FIR-2024-BEN-1150,P0302,Ehsaan Viswanathan,accused,50,male,Bengaluru City,True
FIR-2024-BEN-1150,V11500,Urvi Rao,victim,54,female,Bengaluru City,True
FIR-2024-BEN-1150,V11501,Samarth Sen,victim,16,male,Bengaluru City,True
